date,demand_mwh,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,TAVG_squared,month,day_of_week,year
2023-12-02,1028117,2.91,0.0,0.0,0.0,50.0,66.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,12,5,2023
2023-12-03,1016096,6.26,0.0,0.0,0.0,54.0,73.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,12,6,2023
2023-12-04,1055098,4.47,0.0,0.0,0.0,55.0,63.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,12,0,2023
2023-12-05,1069531,3.8,0.0,0.0,0.0,53.0,71.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,12,1,2023
2023-12-06,1067110,7.61,0.0,0.0,0.0,55.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,12,2,2023
2023-12-07,1076764,11.41,0.0,0.0,0.0,58.0,70.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,12,3,2023
2023-12-08,1056801,11.41,0.0,0.0,0.0,68.0,79.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,12,4,2023
2023-12-09,1040804,12.3,0.0,0.0,0.0,63.0,68.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,12,5,2023
2023-12-10,1082873,8.05,0.0,0.0,0.0,45.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,12,6,2023
2023-12-11,1163325,6.26,0.0,0.0,0.0,48.0,65.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,12,0,2023
2023-12-12,1110202,7.38,0.0,0.0,0.0,53.0,64.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,12,1,2023
2023-12-13,1101137,7.83,0.0,0.0,0.0,54.0,62.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,12,2,2023
2023-12-14,1088604,9.17,0.0,0.0,0.0,53.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,12,3,2023
2023-12-15,1065885,8.72,0.5,0.0,0.0,56.0,59.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3136.0,12,4,2023
2023-12-16,1057437,7.61,0.0,0.0,0.0,49.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,12,5,2023
2023-12-17,1073272,2.01,0.0,0.0,0.0,50.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,12,6,2023
2023-12-18,1097976,7.38,0.0,0.0,0.0,52.0,64.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,12,0,2023
2023-12-19,1132531,8.05,0.0,0.0,0.0,48.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,12,1,2023
2023-12-20,1081265,8.95,0.0,0.0,0.0,54.0,67.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,12,2,2023
2023-12-21,1048581,7.61,0.78,0.0,0.0,59.0,59.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,12,3,2023
2023-12-22,1023196,6.26,0.21,0.0,0.0,60.0,69.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,12,4,2023
2023-12-23,1004735,8.28,0.18,0.0,0.0,61.0,65.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,12,5,2023
2023-12-24,987059,11.63,2.07,0.0,0.0,62.0,66.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3844.0,12,6,2023
2023-12-25,1035954,13.42,0.0,0.0,0.0,46.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,12,0,2023
2023-12-26,1131266,5.82,0.0,0.0,0.0,43.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,12,1,2023
2023-12-27,1133115,9.17,0.0,0.0,0.0,45.0,52.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,12,2,2023
2023-12-28,1162827,8.28,0.0,0.0,0.0,42.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,12,3,2023
2023-12-29,1180269,8.72,0.0,0.0,0.0,42.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,12,4,2023
2023-12-30,1118049,3.58,0.0,0.0,0.0,47.0,65.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,12,5,2023
2023-12-31,1057728,4.7,0.0,0.0,0.0,52.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,12,6,2023
2024-01-01,1088327,7.38,0.0,0.0,0.0,42.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,1,0,2024
2024-01-02,1217213,4.25,0.37,0.0,0.0,40.0,49.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1,1,2024
2024-01-03,1169555,2.68,0.0,0.0,0.0,46.0,56.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,1,2,2024
2024-01-04,1166944,7.61,0.0,0.0,0.0,46.0,58.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,1,3,2024
2024-01-05,1125080,6.49,0.33,0.0,0.0,48.0,50.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1,4,2024
2024-01-06,1129928,8.05,0.0,0.0,0.0,45.0,49.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,1,5,2024
2024-01-07,1126063,9.17,0.0,0.0,0.0,46.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,1,6,2024
2024-01-08,1136322,14.32,0.83,0.0,0.0,53.0,57.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2809.0,1,0,2024
2024-01-09,1254763,17.0,0.0,0.0,0.0,43.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1,1,2024
2024-01-10,1214157,8.28,0.0,0.0,0.0,47.0,67.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1,2,2024
2024-01-11,1110958,8.5,0.0,0.0,0.0,54.0,70.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,1,3,2024
2024-01-12,1176773,13.87,0.3,0.0,0.0,46.0,63.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,1,4,2024
2024-01-13,1237997,10.51,0.0,0.0,0.0,43.0,63.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1,5,2024
2024-01-14,1524302,10.96,0.0,0.0,0.0,18.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1,6,2024
2024-01-15,1739675,12.3,0.01,0.1,0.0,15.0,26.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.0,1,0,2024
2024-01-16,1715604,9.17,0.0,0.0,0.0,19.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,1,1,2024
2024-01-17,1568067,10.51,0.0,0.0,0.0,27.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,1,2,2024
2024-01-18,1221046,9.4,0.0,0.0,0.0,45.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,1,3,2024
2024-01-19,1343777,12.97,0.0,0.0,0.0,37.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,1,4,2024
2024-01-20,1475112,6.04,0.0,0.0,0.0,28.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,1,5,2024
2024-01-21,1421906,10.51,0.08,0.0,0.0,34.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1,6,2024
2024-01-22,1293578,4.25,0.7,0.0,0.0,36.0,42.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,1,0,2024
2024-01-23,1152461,4.25,0.43,0.0,0.0,43.0,50.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1,1,2024
2024-01-24,1115555,6.04,0.03,0.0,0.0,48.0,52.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1,2,2024
2024-01-25,1079926,4.7,0.01,0.0,0.0,51.0,55.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1,3,2024
2024-01-26,1094304,6.04,0.14,0.0,0.0,50.0,52.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1,4,2024
2024-01-27,1085018,13.2,0.64,0.0,0.0,49.0,53.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2401.0,1,5,2024
2024-01-28,1104471,4.03,0.0,0.0,0.0,43.0,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1,6,2024
2024-01-29,1097573,2.01,0.0,0.0,0.0,53.0,74.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,1,0,2024
2024-01-30,1056091,2.91,0.0,0.0,0.0,58.0,77.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,1,1,2024
2024-01-31,1040495,3.36,0.0,0.0,0.0,59.0,76.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,1,2,2024
2024-02-01,1023845,7.61,0.0,0.0,0.0,62.0,73.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,2,3,2024
2024-02-02,1016416,9.62,0.48,0.0,0.0,61.0,66.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3721.0,2,4,2024
2024-02-03,981897,7.83,0.18,0.0,0.0,59.0,68.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3481.0,2,5,2024
2024-02-04,1001724,11.86,0.03,0.0,0.0,55.0,63.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3025.0,2,6,2024
2024-02-05,1052543,12.3,0.0,0.0,0.0,54.0,62.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,2,0,2024
2024-02-06,1059707,2.91,0.0,0.0,0.0,52.0,68.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,2,1,2024
2024-02-07,1048303,10.96,0.0,0.0,0.0,59.0,67.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,2,2,2024
2024-02-08,1028676,8.28,0.0,0.0,0.0,63.0,69.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,2,3,2024
2024-02-09,1039650,4.47,0.0,0.0,0.0,62.0,72.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3844.0,2,4,2024
2024-02-10,1007068,5.59,0.4,0.0,0.0,58.0,61.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3364.0,2,5,2024
2024-02-11,1048276,12.3,0.47,0.0,0.0,50.0,53.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,2,6,2024
2024-02-12,1127274,14.32,0.0,0.0,0.0,45.0,57.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,2,0,2024
2024-02-13,1116361,4.25,0.0,0.0,0.0,48.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,2,1,2024
2024-02-14,1071506,9.17,0.0,0.0,0.0,56.0,68.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,2,2,2024
2024-02-15,1020340,5.14,0.0,0.0,0.0,60.0,71.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,3,2024
2024-02-16,1024435,13.42,0.0,0.0,0.0,63.0,71.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,2,4,2024
2024-02-17,1173434,13.42,0.0,0.0,0.0,41.0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,2,5,2024
2024-02-18,1167214,4.47,0.0,0.0,0.0,39.0,53.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,2,6,2024
2024-02-19,1134318,8.5,0.0,0.0,0.0,51.0,67.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,2,0,2024
2024-02-20,1066546,7.16,0.0,0.0,0.0,60.0,81.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,2,1,2024
2024-02-21,1037888,12.53,0.0,0.0,0.0,69.0,81.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,2,2,2024
2024-02-22,1051911,12.3,0.0,0.0,0.0,71.0,82.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,2,3,2024
2024-02-23,1009031,8.95,0.0,0.0,0.0,63.0,73.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,2,4,2024
2024-02-24,994283,5.14,0.0,0.0,0.0,61.0,77.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,2,5,2024
2024-02-25,1006469,10.51,0.0,0.0,0.0,70.0,84.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,2,6,2024
2024-02-26,1102622,9.4,0.0,0.0,0.0,74.0,91.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,2,0,2024
2024-02-27,1123975,10.29,0.0,0.0,0.0,74.0,79.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,2,1,2024
2024-02-28,1082546,12.53,0.0,0.0,0.0,54.0,74.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,2,2,2024
2024-02-29,1143945,7.61,0.1,0.0,0.0,46.0,54.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2116.0,2,3,2024
2024-03-01,1078874,7.61,0.0,0.0,0.0,51.0,69.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,3,4,2024
2024-03-02,1018277,10.51,0.0,0.0,0.0,63.0,83.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,3,5,2024
2024-03-03,1031726,13.42,0.0,0.0,0.0,69.0,80.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,3,6,2024
2024-03-04,1110397,9.84,0.0,0.0,0.0,73.0,83.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,3,0,2024
2024-03-05,1113990,5.82,0.0,0.0,0.0,73.0,81.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5329.0,3,1,2024
2024-03-06,1079885,7.83,0.08,0.0,0.0,65.0,76.0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4225.0,3,2,2024
2024-03-07,1070848,7.38,1.78,0.0,0.0,67.0,68.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4489.0,3,3,2024
2024-03-08,1091121,11.18,0.59,0.0,0.0,63.0,73.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3969.0,3,4,2024
2024-03-09,1004678,13.65,0.0,0.0,0.0,49.0,60.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,3,5,2024
2024-03-10,941236,2.91,0.0,0.0,0.0,52.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,3,6,2024
2024-03-11,1013890,7.61,0.07,0.0,0.0,57.0,70.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,3,0,2024
2024-03-12,1036616,10.74,0.0,0.0,0.0,63.0,74.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,3,1,2024
2024-03-13,1102157,13.2,0.0,0.0,0.0,71.0,79.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,3,2,2024
2024-03-14,1132875,8.05,0.0,0.0,0.0,74.0,80.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,3,3,2024
2024-03-15,1091591,9.62,0.46,0.0,0.0,65.0,74.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4225.0,3,4,2024
2024-03-16,1011117,4.47,1.61,0.0,0.0,60.0,63.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0,3,5,2024
2024-03-17,1002758,8.05,0.02,0.0,0.0,61.0,68.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,3,6,2024
2024-03-18,1028673,7.83,0.0,0.0,0.0,56.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,3,0,2024
2024-03-19,1040477,5.82,0.0,0.0,0.0,52.0,68.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,3,1,2024
2024-03-20,1023093,7.83,0.0,0.0,0.0,61.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,3,2,2024
2024-03-21,1031683,6.93,0.95,0.0,0.0,62.0,64.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3844.0,3,3,2024
2024-03-22,1052290,6.93,0.01,0.0,0.0,60.0,69.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3,4,2024
2024-03-23,996360,5.82,0.0,0.0,0.0,58.0,69.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,3,5,2024
2024-03-24,995702,15.43,0.07,0.0,0.0,62.0,68.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,3,6,2024
2024-03-25,1057350,12.08,0.83,0.0,0.0,64.0,75.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4096.0,3,0,2024
2024-03-26,1032586,11.18,0.0,0.0,0.0,49.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,3,1,2024
2024-03-27,1037953,5.14,0.0,0.0,0.0,54.0,67.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,3,2,2024
2024-03-28,1043746,6.71,0.0,0.0,0.0,58.0,74.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,3,3,2024
2024-03-29,1035281,15.21,0.0,0.0,0.0,67.0,77.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,3,4,2024
2024-03-30,1030248,12.3,0.0,0.0,0.0,70.0,77.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,3,5,2024
2024-03-31,1047484,10.74,0.0,0.0,0.0,71.0,78.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,3,6,2024
2024-04-01,1152863,11.18,0.06,0.0,0.0,75.0,81.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5625.0,4,0,2024
2024-04-02,1075965,13.2,0.0,0.0,0.0,64.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4,1,2024
2024-04-03,1026364,8.95,0.0,0.0,0.0,59.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,4,2,2024
2024-04-04,1065864,2.91,0.0,0.0,0.0,64.0,84.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4,3,2024
2024-04-05,1100081,8.95,0.0,0.0,0.0,72.0,86.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,4,4,2024
2024-04-06,1060220,14.09,0.0,0.0,0.0,71.0,77.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,4,5,2024
2024-04-07,1078141,7.38,0.0,0.0,0.0,71.0,79.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,4,6,2024
2024-04-08,1129635,7.38,0.04,0.0,0.0,70.0,83.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4900.0,4,0,2024
2024-04-09,1140739,9.17,1.8,0.0,0.0,66.0,69.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4356.0,4,1,2024
2024-04-10,1053496,11.86,0.36,0.0,0.0,62.0,66.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3844.0,4,2,2024
2024-04-11,1041929,8.72,0.0,0.0,0.0,60.0,74.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,3,2024
2024-04-12,1056435,7.16,0.0,0.0,0.0,65.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,4,4,2024
2024-04-13,1054661,11.41,0.0,0.0,0.0,71.0,82.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,4,5,2024
2024-04-14,1100624,11.63,0.0,0.0,0.0,72.0,81.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,4,6,2024
2024-04-15,1169728,12.53,0.0,0.0,0.0,73.0,79.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,4,0,2024
2024-04-16,1186882,9.62,0.05,0.0,0.0,76.0,85.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,4,1,2024
2024-04-17,1219629,8.95,0.0,0.0,0.0,77.0,85.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,4,2,2024
2024-04-18,1251507,10.07,0.0,0.0,0.0,77.0,88.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,4,3,2024
2024-04-19,1139405,8.5,0.0,0.0,0.0,66.0,74.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,4,4,2024
2024-04-20,1076611,8.95,4.22,0.0,0.0,58.0,63.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3364.0,4,5,2024
2024-04-21,979632,6.71,0.0,0.0,0.0,56.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,4,6,2024
2024-04-22,1028604,6.71,0.0,0.0,0.0,59.0,71.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,4,0,2024
2024-04-23,1070618,11.86,0.0,0.0,0.0,66.0,76.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,4,1,2024
2024-04-24,1164060,7.61,0.0,0.0,0.0,73.0,82.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,4,2,2024
2024-04-25,1185402,11.86,0.0,0.0,0.0,75.0,79.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,4,3,2024
2024-04-26,1198750,13.42,0.08,0.0,0.0,74.0,77.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,4,4,2024
2024-04-27,1203601,16.78,0.0,0.0,0.0,76.0,83.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,4,5,2024
2024-04-28,1136899,10.96,2.46,0.0,0.0,72.0,77.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5184.0,4,6,2024
2024-04-29,874086,4.03,0.0,0.0,0.0,72.0,87.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5184.0,4,0,2024
2024-04-30,1262339,9.84,0.0,0.0,0.0,75.0,83.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5625.0,4,1,2024
2024-05-01,1236707,11.41,0.0,0.0,0.0,77.0,82.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,5,2,2024
2024-05-02,1208391,9.4,0.73,0.0,0.0,74.0,82.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,5,3,2024
2024-05-03,1207186,8.28,0.07,0.0,0.0,76.0,83.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5776.0,5,4,2024
2024-05-04,1165402,8.5,1.28,0.0,0.0,74.0,82.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,5,5,2024
2024-05-05,832022,5.82,2.23,0.0,0.0,73.0,82.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5329.0,5,6,2024
2024-05-06,1276510,14.09,0.0,0.0,0.0,77.0,85.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,5,0,2024
2024-05-07,1354311,8.72,0.0,0.0,0.0,81.0,91.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,5,1,2024
2024-05-08,1387702,10.29,0.08,0.0,0.0,83.0,93.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6889.0,5,2,2024
2024-05-09,1348870,7.16,0.0,0.0,0.0,77.0,84.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5929.0,5,3,2024
2024-05-10,1234658,7.61,0.0,0.0,0.0,73.0,84.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,5,4,2024
2024-05-11,1132317,6.71,0.03,0.0,0.0,74.0,80.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,5,5,2024
2024-05-12,1109410,5.82,0.78,0.0,0.0,67.0,69.0,64.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4489.0,5,6,2024
2024-05-13,1201748,3.58,0.0,0.0,0.0,70.0,83.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,5,0,2024
2024-05-14,1229680,6.71,0.0,0.0,0.0,74.0,85.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,5,1,2024
2024-05-15,1299072,9.84,0.0,0.0,0.0,78.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,5,2,2024
2024-05-16,1179916,8.5,0.48,0.0,0.0,74.0,79.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476.0,5,3,2024
